node_1|node_2|edge|chunk_id
Hasan Al-Banna|Muslim Brotherhood|Founder|79f88a19b01b2bf18f62558d95d65cc7
Al-Manar magazine|Rida|Mouthpiece|12673106890be2b6baf45ed239577c5d
Hasan Al-Banna|Activist|Capacity|cc4f3498fb24bfb3eb1b72b98044a409
Hasan Al-Banna|Rida's ideas|Translator|dd050c4aeafb973b21a018dd9afb3837
Hasan Al-Banna|Muslim Brotherhood|Founder|79f88a19b01b2bf18f62558d95d65cc7
Al-Manar magazine|Rida|Mouthpiece|12673106890be2b6baf45ed239577c5d
Hasan Al-Banna|Activist|Capacity|cc4f3498fb24bfb3eb1b72b98044a409
Hasan Al-Banna|Rida's ideas|Translator|dd050c4aeafb973b21a018dd9afb3837
Dismissive Attitude|Western hegemony|Focuses on|346c2a8a7d1485c3cb1f176886261422
Historical characterisations|Scholars|As reactionary or obstructionist|cc940a238fa953088274b1688843f8c3
Rejectionist Traditionalism|Traditionalists|Defined as|3d0ef37366e337ecedc5a091d3ba1801
Modernity|Religious forms|Has lower priority to|2b73b4080c5bc887008b0c3826ace8a3
Established practices|Something that replaces them|Prefers over|c0c57001c590b2aaf3ac1cc71fdf7119
Sunni traditionalists|Four schools of law|Emphasises respect and adherence to|20cf55c2113e1375d8f8c9d4e0b9e4c0
Dismissive Attitude|Western hegemony|Focuses on|346c2a8a7d1485c3cb1f176886261422
Historical characterisations|Scholars|As reactionary or obstructionist|cc940a238fa953088274b1688843f8c3
Rejectionist Traditionalism|Traditionalists|Defined as|3d0ef37366e337ecedc5a091d3ba1801
Modernity|Religious forms|Has lower priority to|2b73b4080c5bc887008b0c3826ace8a3
Established practices|Something that replaces them|Prefers over|c0c57001c590b2aaf3ac1cc71fdf7119
Sunni traditionalists|Four schools of law|Emphasises respect and adherence to|20cf55c2113e1375d8f8c9d4e0b9e4c0
Quadri|2021|The year when Quadri's work was published.|3939533e79ad24388f906e2c8debb577
Sunni traditionalists|Ash'ari or Maturidi schools of theology|They have emphasized the respect and adherence to these schools of theology.|b385d8e6e4679cc54827eec99db9361f
Trevathan|2014|Trevathan's work argues that the traditional response was based on withdrawal and non-cooperation, but not in any violent sense.|a6ddb1c4f8a0d8d1aa218fec5a8726d6
Quadri|2021|The year when Quadri's work was published.|3939533e79ad24388f906e2c8debb577
Sunni traditionalists|Ash'ari or Maturidi schools of theology|They have emphasized the respect and adherence to these schools of theology.|b385d8e6e4679cc54827eec99db9361f
Trevathan|2014|Trevathan's work argues that the traditional response was based on withdrawal and non-cooperation, but not in any violent sense.|a6ddb1c4f8a0d8d1aa218fec5a8726d6
Islam|revision|Islam carries within it the seeds of its own revision|d7a8ccd5df7e1d7a6d2c76103261427a
scholarship|interpretative work|centuries of scholarship and grounded interpretative work|0e154badb432b0b881d66d5fcf4b2a23
Western-Muslim contact|Napoleon's incursion|the early stages of Western-Muslim contact led to a full account of Napoleon's incursion|7d89d6a7336ec060fbf57061da0ad7e8
French Revolution|toilet habits|the French were mocked for their toilet habits instead of discussing the ideas of the French Revolution|a2a5529fd1311e3715c4cc44f70400fe
rejectionist traditionalism|change|in the core of the rejectionist traditionalism, lies an impulse of change but within the traditional ways|1af7a3c3b4a10399be4fafd1d4929a8c
Islam|revision|Islam carries within it the seeds of its own revision|d7a8ccd5df7e1d7a6d2c76103261427a
scholarship|interpretative work|centuries of scholarship and grounded interpretative work|0e154badb432b0b881d66d5fcf4b2a23
Western-Muslim contact|Napoleon's incursion|the early stages of Western-Muslim contact led to a full account of Napoleon's incursion|7d89d6a7336ec060fbf57061da0ad7e8
French Revolution|toilet habits|the French were mocked for their toilet habits instead of discussing the ideas of the French Revolution|a2a5529fd1311e3715c4cc44f70400fe
rejectionist traditionalism|change|in the core of the rejectionist traditionalism, lies an impulse of change but within the traditional ways|1af7a3c3b4a10399be4fafd1d4929a8c
Trevathan|traditional ways|describes within|7d7bf9f9bb2ec1c10accb00fd511593a
Rippin|1997|cited year|73dc7e4fbcbdc79f98d3ed8c8865b6de
Shepard|1987|cited year|2a917673acda53f04a1d47ec0f31d594
Qādiriyyah|Emir Abdul-Qadir of Algeria|related as Sufi brotherhoods|4421d6cc8b538cf937a1580090ba26b2
Sanūsiyyah|Libya|related as Sufi brotherhoods|65b42a26bd4e6c2dc9ab80d6cc419eb7
Ahmad ibn Idrīs|followers|related as Sufi groups|770b0942131c18d3065e45f79e28038c
lower classes|less educated groups of Muslim societies|related as having not been exposed to modernity|80fa0ae6cb126f799781745674d1e53b
Shepard|2014|cited year|74f3ecae9c5c71f49c80da1896371b5d
Voll|1992|cited year|45bb6cf50537e724e5f4ac45888a0be0
Rippin|1997|cited year|73dc7e4fbcbdc79f98d3ed8c8865b6de
Shepard|2014|argues that there are few pure traditionalists left|f67ef4c3d4f3a91c2b264d749256bf76
Taliban|neo-traditionalists|related as being replaced by neo-traditionalists|f414aa953217265bc878c5215872f6ed
Trevathan|traditional ways|describes within|7d7bf9f9bb2ec1c10accb00fd511593a
Rippin|1997|cited year|73dc7e4fbcbdc79f98d3ed8c8865b6de
Shepard|1987|cited year|2a917673acda53f04a1d47ec0f31d594
Qādiriyyah|Emir Abdul-Qadir of Algeria|related as Sufi brotherhoods|4421d6cc8b538cf937a1580090ba26b2
Sanūsiyyah|Libya|related as Sufi brotherhoods|65b42a26bd4e6c2dc9ab80d6cc419eb7
Ahmad ibn Idrīs|followers|related as Sufi groups|770b0942131c18d3065e45f79e28038c
lower classes|less educated groups of Muslim societies|related as having not been exposed to modernity|80fa0ae6cb126f799781745674d1e53b
Shepard|2014|cited year|74f3ecae9c5c71f49c80da1896371b5d
Voll|1992|cited year|45bb6cf50537e724e5f4ac45888a0be0
Rippin|1997|cited year|73dc7e4fbcbdc79f98d3ed8c8865b6de
Shepard|2014|argues that there are few pure traditionalists left|f67ef4c3d4f3a91c2b264d749256bf76
Taliban|neo-traditionalists|related as being replaced by neo-traditionalists|f414aa953217265bc878c5215872f6ed
Neo-Traditionalism|Modernist Challenge|Neo-traditionalists are differentiated from traditionalists by their exposure to this challenge and understanding of its depths.|827a337cc16e53035f4114c873d0d815
Reality|Need for Manifestations of Modern World (Technology)|Having understood the reality, neo-traditionalists accept the need for these manifestations, but may be selective in accessing them.|00608b95fdd3961cf6e36406db74593e
Modern World|Corrosion of a Muslim's Faith|The modern world corrodes a Muslim's faith, making it necessary to avoid what can be avoided and shun acts of individual rebellion against Allah.|8a815eb54e04a4c718599d6c17df6e7e
Rejectionist Neo-Traditionalism|Desire for Action towards Modernity|A rejectionist neo-traditionalist engages with a desire to take action towards modernity by referring back to tradition, rather than modernist methods.|b9b9738ceb1ac428b60d8a403599f47d
Materialistic Nature of Modernity|Deifying God's Authority|The materialistic nature of modernity is tantamount to deifying God's authority, making involvement in it invalid.|8d8e8d6bb6f960b2df8167538b54849b
Abd al-Qādir Al-Sufi|Murābiṭūn Movement|Abd al-Qādir Al-Sufi established the Murābiṭūn Movement as a response to the failure of modernity.|f24f93e24d5ecf781ceeeafed5f19a98
Established Scholarship|Disregard and Intolerance (Modernist)|The ranks of modernists disregard established scholarship, leading to intolerance that invalidates claims of liberation and empowerment of man.|7f644b329dc739e152bf3a5c0e1a3371
Neo-Traditionalism|Modernist Challenge|Neo-traditionalists are differentiated from traditionalists by their exposure to this challenge and understanding of its depths.|827a337cc16e53035f4114c873d0d815
Reality|Need for Manifestations of Modern World (Technology)|Having understood the reality, neo-traditionalists accept the need for these manifestations, but may be selective in accessing them.|00608b95fdd3961cf6e36406db74593e
Modern World|Corrosion of a Muslim's Faith|The modern world corrodes a Muslim's faith, making it necessary to avoid what can be avoided and shun acts of individual rebellion against Allah.|8a815eb54e04a4c718599d6c17df6e7e
Rejectionist Neo-Traditionalism|Desire for Action towards Modernity|A rejectionist neo-traditionalist engages with a desire to take action towards modernity by referring back to tradition, rather than modernist methods.|b9b9738ceb1ac428b60d8a403599f47d
Materialistic Nature of Modernity|Deifying God's Authority|The materialistic nature of modernity is tantamount to deifying God's authority, making involvement in it invalid.|8d8e8d6bb6f960b2df8167538b54849b
Abd al-Qādir Al-Sufi|Murābiṭūn Movement|Abd al-Qādir Al-Sufi established the Murābiṭūn Movement as a response to the failure of modernity.|f24f93e24d5ecf781ceeeafed5f19a98
Established Scholarship|Disregard and Intolerance (Modernist)|The ranks of modernists disregard established scholarship, leading to intolerance that invalidates claims of liberation and empowerment of man.|7f644b329dc739e152bf3a5c0e1a3371
Shah Pahlavi|modernist|ordered his soldiers to shoot peaceful demonstrators|2cccbafe275dcb88a47bc4a0fc10053f
Ataturk|Turkey|ascended to political power and modernised|3b5e4abfedca112d6f353719cb4c1294
Rene Guénon|traditionalist movement|represented by Western figures|3ef3b073617d0fe02b7983fb74d40cf4
Frithjof Schoun|traditionalist movement|represented by Western figures|8076ce8f0bc8cd552f4eb0bd18657f07
Martin Lings|traditionalist movement|represented by Western figures|07b422f32e062027e1f94e04bcbb05b3
Charles le Gai Eaton|traditionalist movement|represented by Western figures|bbf0418f515a7c9e00502c16138d07a9
Muhammad Zahid Kevseri|scholars|refuted modernist discourses and engaged deeper with tradition|d486d768bc6bc85cfef6cd1eb4234e60
modernism|liberation|invalidates claims of empowerment|e937fe49ae480463cb5f9f6dad2f1d21
Shah Pahlavi|modernist|ordered his soldiers to shoot peaceful demonstrators|2cccbafe275dcb88a47bc4a0fc10053f
Ataturk|Turkey|ascended to political power and modernised|3b5e4abfedca112d6f353719cb4c1294
Rene Guénon|traditionalist movement|represented by Western figures|3ef3b073617d0fe02b7983fb74d40cf4
Frithjof Schoun|traditionalist movement|represented by Western figures|8076ce8f0bc8cd552f4eb0bd18657f07
Martin Lings|traditionalist movement|represented by Western figures|07b422f32e062027e1f94e04bcbb05b3
Charles le Gai Eaton|traditionalist movement|represented by Western figures|bbf0418f515a7c9e00502c16138d07a9
Muhammad Zahid Kevseri|scholars|refuted modernist discourses and engaged deeper with tradition|d486d768bc6bc85cfef6cd1eb4234e60
modernism|liberation|invalidates claims of empowerment|e937fe49ae480463cb5f9f6dad2f1d21
Kemalists|Mustafa Sabri|intellectual clashes|6f8db72b674c0848d005097925ecab93
'Abduh|Mustafa Sabri|inherited modernist ideas and rebuked for falsification of Islam's ideas|696c0ecc8159b7b98c77afe3514ead82
Western ways|Islam|lead to misguidance and loss of akhirah (next life) after losing dunya (transient life)|8d5c2efdec32b8ce41ee0876f812404e
Democracy|Mustafa Sabri|based on deception|bdecaeccc88ce2314cebbe97ce8eeab2
Communism|Mustafa Sabri|based on misleading campaigns|f6a6f7586ff11f684411e98e052cce35
Radical Islamism|Islamic totalism|represent two extremes|3a0a176bffcfcbdb687ddf528ef422c7
Radical Islamism|Ideological exclusiveness|represent two extremes|9cb55e0bfd05914e4b135862ee1ed3a2
Kemalists|Mustafa Sabri|intellectual clashes|6f8db72b674c0848d005097925ecab93
'Abduh|Mustafa Sabri|inherited modernist ideas and rebuked for falsification of Islam's ideas|696c0ecc8159b7b98c77afe3514ead82
Western ways|Islam|lead to misguidance and loss of akhirah (next life) after losing dunya (transient life)|8d5c2efdec32b8ce41ee0876f812404e
Democracy|Mustafa Sabri|based on deception|bdecaeccc88ce2314cebbe97ce8eeab2
Communism|Mustafa Sabri|based on misleading campaigns|f6a6f7586ff11f684411e98e052cce35
Radical Islamism|Islamic totalism|represent two extremes|3a0a176bffcfcbdb687ddf528ef422c7
Radical Islamism|Ideological exclusiveness|represent two extremes|9cb55e0bfd05914e4b135862ee1ed3a2
Radical Islamists|Fundamentalists|Sometimes referred to as each other|3d0c178463d3897ca66c9b43d6d351de
Radical Islamists|Conservatives|Are not considered part of the conservative position due to their dissatisfaction with existing conditions, which is antithetical to conservatism|736a088f309436edcd4620d0da20fff4
Radical Islamists|Modernists|Are described as modernists because they borrow extensively from modern and secular sources against which they are reacting|702923f72473e8b3afdc5f5bda194654
Radical Islamists|Fundamentalists|Sometimes referred to as each other|3d0c178463d3897ca66c9b43d6d351de
Radical Islamists|Conservatives|Are not considered part of the conservative position due to their dissatisfaction with existing conditions, which is antithetical to conservatism|736a088f309436edcd4620d0da20fff4
Radical Islamists|Modernists|Are described as modernists because they borrow extensively from modern and secular sources against which they are reacting|702923f72473e8b3afdc5f5bda194654
Radicals|Islam|Radicals extend the concept of ‘submission’ from its theological sense to politics and beyond; for them Islam is a unique system|e79614228cb06ea8dbd8240383d81e96
'Abduh|Rida|They were reductionists who neglected the Islamic tradition, influencing Islamist thinkers like 'Ali Shari'ati and Sayyid Quṭb|918d34dfd3ba2bf13780c0a068b35fbe
Al-Afghani|'Abduh|Al-Afghani's ideas influenced Islamist thinkers like 'Abduh|2c878e0aa107e92e4ac5ca4425efad70
Al-Afghani|Rida|Al-Afghani's ideas influenced Islamist thinkers like Rida|ad74549c5ba8c774f219f6d3dbf5d5a0
Ali Shari'ati|Sayyid Quṭb|They were influenced by Al-Afghani's ideas|5cd90095925142a0a85183e830118771
Al-Afghani|Baha'is|Al-Afghani maintained links with Baha'is, which even 'Abduh and Rida did|634ab5834379374ac0a25760790fba2a
